_id,bathroom_num,bedroom_num,bizcircle_name,city,dist,distance,frame_orientation,hall_num,house_tag,house_title,latitude,layout,longitude,m_url,rent_area,rent_price_listing,rent_price_unit,resblock_name,type
5d1a098538a4e51e8e5e0729,1,1,田村,北京,海淀,912,南,0,近地铁 精装 集中供暖 随时看房,整租·乐府江南 1室0厅 南,39.933567,1室0厅1卫,116.268601,https://m.lianjia.com/chuzu/bj/zufang/BJ2281598026252828672.html,38,5000,元/月,乐府江南,整租
5d1a1f4138a4e51e8e5e5219,1,1,回龙观,北京,昌平,,北,0,集中供暖,整租·东亚上北中心 1房间 北,40.087773,1房间1卫,116.347998,https://m.lianjia.com/chuzu/bj/zufang/BJ2263042389168373760.html,39,4300,元/月,东亚上北中心,整租
5d1a0a0338a4e51e8e5e08de,1,2,五棵松,北京,海淀,,南 北,1,集中供暖,整租·永金里小区 2室1厅 南/北,39.927194,2室1厅1卫,116.278849,https://m.lianjia.com/chuzu/bj/zufang/BJ2141761762084012032.html,86,6500,元/月,永金里小区,整租
5d1a1e0d38a4e51e8e5e4dcd,2,2,北七家,北京,昌平,,南 北,2,随时看房,名佳花园一区 2室2厅 南/北,40.111125,2室2厅2卫,116.429292,https://m.lianjia.com/chuzu/bj/zufang/BJ2280862517825634304.html,89,4600,元/月,名佳花园一区,整租
5d1a0dd838a4e51e8e5e15df,1,1,菜户营,北京,丰台,,南 北,1,精装 集中供暖 新上,整租·顺驰蓝调 1室1厅 南/北,39.877035,1室1厅1卫,116.345863,https://m.lianjia.com/chuzu/bj/zufang/BJ2290427672045551616.html,74,6200,元/月,顺驰蓝调,整租
5d1a2c3c38a4e51e8e5e7632,1,3,长阳,北京,房山,,南 北,1,集中供暖,绿地新都会 3室1厅 南/北,39.760938,3室1厅1卫,116.16963,https://m.lianjia.com/chuzu/bj/zufang/BJ2279718216928870400.html,100,4500,元/月,绿地新都会,整租
5d1a2b0138a4e51e8e5e7252,1,2,顺义城,北京,顺义,,南 北,1,集中供暖 新上 随时看房,裕龙三区 2室1厅 南/北,40.129754,2室1厅1卫,116.678194,https://m.lianjia.com/chuzu/bj/zufang/BJ2290991680071417856.html,94,3800,元/月,裕龙三区,整租
5d1a2b5338a4e51e8e5e7368,1,2,顺义其它,北京,顺义,,东,1,集中供暖,鹭峯国际 3房间 东,40.101955,3房间1卫,116.66943,https://m.lianjia.com/chuzu/bj/zufang/BJ2254861567684788224.html,91,3500,元/月,鹭峯国际,整租
5d1a2c2c38a4e51e8e5e75fb,1,1,长阳,北京,房山,1186,东,0,随时看房,半岛金街 1房间 东,39.759459,1房间1卫,116.219353,https://m.lianjia.com/chuzu/bj/zufang/BJ2227580481275707392.html,53,3600,元/月,半岛金街,整租
5d1a218b38a4e51e8e5e58e2,3,4,高米店南,北京,大兴,1178,南 北,2,精装,整租·翡翠城三期 4室2厅 南/北,39.777309,4室2厅3卫,116.32146,https://m.lianjia.com/chuzu/bj/zufang/BJ2252904832006356992.html,192,18000,元/月,翡翠城三期,整租
5d1a1d6f38a4e51e8e5e4b9b,1,4,奥林匹克公园,北京,昌平,61,南 北,2,近地铁 集中供暖,整租·上林世家 4室2厅 南/北,40.025173,4室2厅1卫,116.380489,https://m.lianjia.com/chuzu/bj/zufang/BJ2236703511511302144.html,213,22000,元/月,上林世家,整租
5d1a11dc38a4e51e8e5e23bb,1,1,青塔,北京,丰台,,南,1,集中供暖 随时看房,整租·青塔秀园 1室1厅 南,39.897262,1室1厅1卫,116.269851,https://m.lianjia.com/chuzu/bj/zufang/BJ2231903805765582848.html,45,3800,元/月,青塔秀园,整租
5d1a2a6d38a4e51e8e5e7047,1,1,顺义城,北京,顺义,,南 北,1,集中供暖,整租·石园北区 1室1厅 南/北,40.118729,1室1厅1卫,116.670101,https://m.lianjia.com/chuzu/bj/zufang/BJ2233915729785667584.html,73,2900,元/月,石园北区,整租
5d1a0e0e38a4e51e8e5e169c,1,2,大红门,北京,丰台,1033,东南,1,集中供暖 随时看房,上海建筑 2室1厅 东南,39.842515,2室1厅1卫,116.39391,https://m.lianjia.com/chuzu/bj/zufang/BJ2278689567294881792.html,89,6700,元/月,上海建筑,整租
5d1a239c38a4e51e8e5e5df1,1,1,天宫院南,北京,大兴,,南,1,精装 集中供暖 随时看房,整租·众美MIMO公馆 2房间 南,39.638571,2房间1卫,116.329311,https://m.lianjia.com/chuzu/bj/zufang/BJ2274671465309667328.html,52,2300,元/月,众美MIMO公馆,整租
5d1a1a5938a4e51e8e5e40bf,2,3,通州其它,北京,亦庄开发区,,南 北,1,双卫生间 随时看房,整租·润枫领尚 3室1厅 南/北,39.830621,3室1厅2卫,116.561289,https://m.lianjia.com/chuzu/bj/zufang/BJ2226660512274317312.html,120,5500,元/月,润枫领尚,整租
5d1a152938a4e51e8e5e2f27,1,2,门头沟其它,北京,门头沟,,南,1,集中供暖 随时看房,中国铁建梧桐汇 3房间 南,39.90556,3房间1卫,116.15254,https://m.lianjia.com/chuzu/bj/zufang/BJ2266614738190876672.html,78,3600,元/月,中国铁建梧桐汇,整租
5d1a17be38a4e51e8e5e37ab,2,5,潞苑,北京,通州,,南 北,3,集中供暖 双卫生间,整租·新华联培训中心家属楼 5室3厅 南/北,39.937087,5室3厅2卫,116.677896,https://m.lianjia.com/chuzu/bj/zufang/BJ2173835667174866944.html,143,5500,元/月,新华联培训中心家属楼,整租
5d1a1d7a38a4e51e8e5e4bc0,1,2,奥林匹克公园,北京,昌平,,南,1,,澳林春天一期 2室1厅 南,40.018311,2室1厅1卫,116.375054,https://m.lianjia.com/chuzu/bj/zufang/BJ2262197980554084352.html,81,7000,元/月,澳林春天一期,整租
5d1a1a5238a4e51e8e5e40a6,2,2,通州其它,北京,亦庄开发区,,南,2,精装 双卫生间,整租·星悦国际 4房间 南,39.768586,4房间2卫,116.584874,https://m.lianjia.com/chuzu/bj/zufang/BJ2285343956739039232.html,105,4700,元/月,星悦国际,整租
5d1a1c8438a4e51e8e5e485e,1,1,亦庄,北京,亦庄开发区,290,北,1,近地铁 集中供暖 新上 随时看房,林肯公园 2房间 北,39.810115,2房间1卫,116.497474,https://m.lianjia.com/chuzu/bj/zufang/BJ2280946272658014208.html,51,5500,元/月,林肯公园,整租
5d1a221c38a4e51e8e5e5aea,2,2,黄村中,北京,大兴,331,南 北,2,近地铁 精装 集中供暖 双卫生间,整租·清澄名苑北区 2室2厅 南/北,39.744008,2室2厅2卫,116.334907,https://m.lianjia.com/chuzu/bj/zufang/BJ2217805105326202880.html,118,6500,元/月,清澄名苑北区,整租
5d1a25ac38a4e51e8e5e6315,1,3,枣园,北京,大兴,487,南 北,1,近地铁 集中供暖 新上,滨河西里北区 3室1厅 南/北,39.759469,3室1厅1卫,116.345374,https://m.lianjia.com/chuzu/bj/zufang/BJ2290478606356856832.html,88,4500,元/月,滨河西里北区,整租
5d1a107138a4e51e8e5e1ed5,1,1,刘家窑,北京,丰台,153,南,1,近地铁 集中供暖 随时看房,整租·鑫兆雅园北区 1室1厅 南,39.850451,1室1厅1卫,116.433516,https://m.lianjia.com/chuzu/bj/zufang/BJ2261409515373608960.html,68,6200,元/月,鑫兆雅园北区,整租
5d1a239b38a4e51e8e5e5ded,2,3,天宫院南,北京,大兴,,西南,1,集中供暖 新上,天恒旭辉7号院 4房间 西南,39.633359,4房间2卫,116.310967,https://m.lianjia.com/chuzu/bj/zufang/BJ2289582210509963264.html,63,3200,元/月,天恒旭辉7号院,整租
5d1a0d5338a4e51e8e5e1413,1,1,北大地,北京,丰台,,西,0,集中供暖 随时看房,福顺里 1室0厅 西,39.853268,1室0厅1卫,116.287131,https://m.lianjia.com/chuzu/bj/zufang/BJ2282338586726498304.html,56,4200,元/月,福顺里,整租
5d1a21df38a4e51e8e5e5a14,2,4,黄村北,北京,大兴,916,南 北,2,集中供暖 双卫生间 随时看房,整租·顺驰领海 4室2厅 南/北,39.781506,4室2厅2卫,116.325341,https://m.lianjia.com/chuzu/bj/zufang/BJ2190468084442071040.html,185,9500,元/月,顺驰领海,整租
5d1a16a338a4e51e8e5e33dc,1,2,果园,北京,通州,331,南 北,1,近地铁 集中供暖 新上,葛布店东里 2室1厅 南/北,39.897618,2室1厅1卫,116.674981,https://m.lianjia.com/chuzu/bj/zufang/BJ2290638748280692736.html,55,3500,元/月,葛布店东里,整租
5d1a205838a4e51e8e5e5600,1,2,西关环岛,北京,昌平,,南,1,集中供暖 随时看房,西环里 2室1厅 南,40.235529,2室1厅1卫,116.232365,https://m.lianjia.com/chuzu/bj/zufang/BJ2286250152535015424.html,50,3300,元/月,西环里,整租
5d1a145b38a4e51e8e5e2c58,0,1,古城,北京,石景山,891,北,0,近地铁 集中供暖,整租·中海金鑫阁 1房间 北,39.915732,1房间0卫,116.190419,https://m.lianjia.com/chuzu/bj/zufang/BJ1954021896471453696.html,83,22000,元/月,中海金鑫阁,整租
5d1a25f338a4e51e8e5e6413,2,3,枣园,北京,大兴,893,南 北,2,近地铁 集中供暖 双卫生间 随时看房,整租·丽园B区 3室2厅 南/北,39.757576,3室2厅2卫,116.326792,https://m.lianjia.com/chuzu/bj/zufang/BJ2277386181639675904.html,133,7300,元/月,丽园B区,整租
5d1a2d6b38a4e51e8e5e7a58,1,1,良乡,北京,房山,,南,1,,西潞园一里 1室1厅 南,39.739245,1室1厅1卫,116.137293,https://m.lianjia.com/chuzu/bj/zufang/BJ2282502676111966208.html,37,2400,元/月,西潞园一里,整租
5d1a1de638a4e51e8e5e4d41,3,5,北七家,北京,昌平,,南 北,2,集中供暖 随时看房,蓬莱公寓西区 5室2厅 南/北,40.130641,5室2厅3卫,116.421727,https://m.lianjia.com/chuzu/bj/zufang/BJ2251370740697792512.html,195,5800,元/月,蓬莱公寓西区,整租
5d1a0a6338a4e51e8e5e0a27,1,1,万柳,北京,海淀,1196,北,0,,蜂鸟家园 1室0厅 北,39.9707,1室0厅1卫,116.303301,https://m.lianjia.com/chuzu/bj/zufang/BJ2286146724990812160.html,52,6300,元/月,蜂鸟家园,整租
5d1a16a238a4e51e8e5e33d8,1,2,果园,北京,通州,470,南 北,1,近地铁 集中供暖 新上 随时看房,翠屏北里西区 2室1厅 复式 南/北,39.895875,2室1厅1卫,116.651506,https://m.lianjia.com/chuzu/bj/zufang/BJ2287511523587006464.html,60,4400,元/月,翠屏北里西区,整租
5d1a16e938a4e51e8e5e34cf,2,4,果园,北京,通州,482,南 北,2,近地铁 集中供暖,景欣园 4室2厅 南/北,39.895778,4室2厅2卫,116.6694,https://m.lianjia.com/chuzu/bj/zufang/BJ2135994846479908864.html,165,9500,元/月,景欣园,整租
5d1a0c4538a4e51e8e5e1080,1,2,玉泉路,北京,石景山,724,南 北,1,近地铁 集中供暖 新上,玉泉路16号院 2室1厅 南/北,39.919997,2室1厅1卫,116.26266,https://m.lianjia.com/chuzu/bj/zufang/BJ2287717109075558400.html,59,6300,元/月,玉泉路16号院,整租
5d1a0f0838a4e51e8e5e19f7,1,1,旧宫,北京,大兴,171,南,1,近地铁 随时看房,万源西里 1室1厅 南,39.807286,1室1厅1卫,116.426393,https://m.lianjia.com/chuzu/bj/zufang/BJ2264366024595865600.html,44,3600,元/月,万源西里,整租
5d1a2d3338a4e51e8e5e7993,1,3,良乡,北京,房山,,南 北,1,集中供暖 随时看房,整租·昊文温泉家园 3室1厅 南/北,39.738798,3室1厅1卫,116.153299,https://m.lianjia.com/chuzu/bj/zufang/BJ2228743585321459712.html,127,3200,元/月,昊文温泉家园,整租
5d1a25e038a4e51e8e5e63d1,1,2,枣园,北京,大兴,59,南 北,1,近地铁 集中供暖 随时看房,整租·枣园小区 2室1厅 南/北,39.757413,2室1厅1卫,116.334045,https://m.lianjia.com/chuzu/bj/zufang/BJ2178295485566025728.html,71,4000,元/月,枣园小区,整租
5d1a0feb38a4e51e8e5e1d08,1,1,科技园区,北京,大兴,594,东,0,近地铁 精装 集中供暖,整租·中海御鑫阁 1室0厅 东,39.825059,1室0厅1卫,116.305143,https://m.lianjia.com/chuzu/bj/zufang/BJ2274360963728162816.html,37,4700,元/月,中海御鑫阁,整租
5d1a124038a4e51e8e5e2515,1,2,宋家庄,北京,丰台,1169,东南,1,近地铁 新上,横一条甲18号院 2室1厅 东南,39.858116,2室1厅1卫,116.440459,https://m.lianjia.com/chuzu/bj/zufang/BJ2286094434427224064.html,86,7000,元/月,横一条甲18号院,整租
5d1a0db338a4e51e8e5e155f,4,5,草桥,北京,丰台,186,南 北,2,近地铁 精装 集中供暖 新上,整租·恋日嘉园一期 5室2厅 南/北,39.850685,5室2厅4卫,116.36247,https://m.lianjia.com/chuzu/bj/zufang/BJ2289893993200492544.html,294,22000,元/月,恋日嘉园一期,整租
5d1a1d9338a4e51e8e5e4c19,1,2,安宁庄,北京,昌平,,南,1,集中供暖,安宁里南区 2室1厅 南,40.051503,2室1厅1卫,116.338433,https://m.lianjia.com/chuzu/bj/zufang/BJ2280476061517225984.html,80,6000,元/月,安宁里南区,整租
5d1a14e638a4e51e8e5e2e3e,2,2,鲁谷,北京,石景山,,东 南,1,集中供暖 随时看房,紫御长安 3房间 东/南,39.908471,3房间2卫,116.228041,https://m.lianjia.com/chuzu/bj/zufang/BJ2257736338604564480.html,58,7300,元/月,紫御长安,整租
5d1a178738a4e51e8e5e36f3,1,1,潞苑,北京,通州,,西,1,集中供暖,K2清水湾 1室1厅 西,39.931339,1室1厅1卫,116.689177,https://m.lianjia.com/chuzu/bj/zufang/BJ2268126904957804544.html,82,3500,元/月,K2清水湾,整租
5d1a09bf38a4e51e8e5e07f1,1,2,五道口,北京,海淀,236,东 西,1,近地铁 集中供暖,东王庄 2室1厅 东/西,40.004589,2室1厅1卫,116.347007,https://m.lianjia.com/chuzu/bj/zufang/BJ2285242440581922816.html,61,8700,元/月,东王庄,整租
5d1a118c38a4e51e8e5e22a7,1,1,马连道,北京,丰台,,东,0,随时看房,北欧印象 1室0厅 东,39.882166,1室0厅1卫,116.336945,https://m.lianjia.com/chuzu/bj/zufang/BJ2265178121307701248.html,29,3800,元/月,北欧印象,整租
5d1a102538a4e51e8e5e1dcf,2,3,科技园区,北京,大兴,,南 北,1,精装 双卫生间 随时看房,整租·富锦嘉园二区 3室1厅 南/北,39.823165,3室1厅2卫,116.293663,https://m.lianjia.com/chuzu/bj/zufang/BJ2203569940655505408.html,119,9900,元/月,富锦嘉园二区,整租
5d1a1a1e38a4e51e8e5e3ff3,1,2,通州北苑,北京,通州,956,南 北,1,集中供暖,西马庄园 2室1厅 南/北,39.918867,2室1厅1卫,116.636774,https://m.lianjia.com/chuzu/bj/zufang/BJ2286140955348713472.html,69,4000,元/月,西马庄园,整租
5d1a166b38a4e51e8e5e331b,1,2,大兴其它,北京,亦庄开发区,,南 北,1,精装 集中供暖 随时看房,团河苑 2室1厅 南/北,39.747088,2室1厅1卫,116.378225,https://m.lianjia.com/chuzu/bj/zufang/BJ2249726320588365824.html,61,3300,元/月,团河苑,整租
5d1a1cba38a4e51e8e5e4927,2,2,亦庄,北京,亦庄开发区,316,西南,1,近地铁 集中供暖 随时看房,林肯公园二期C区 3房间 西南,39.809567,3房间2卫,116.497855,https://m.lianjia.com/chuzu/bj/zufang/BJ2252151005082812416.html,122,10000,元/月,林肯公园二期C区,整租
5d1a182438a4e51e8e5e390f,1,1,梨园,北京,通州,206,西北,1,近地铁 精装 集中供暖 随时看房,整租·新通国际花园 1室1厅 西北,39.889108,1室1厅1卫,116.679317,https://m.lianjia.com/chuzu/bj/zufang/BJ2254302156842868736.html,71,4300,元/月,新通国际花园,整租
5d1a29af38a4e51e8e5e6dab,1,1,马坡,北京,顺义,,南,0,集中供暖 随时看房,香悦四季 1房间 南,40.186753,1房间1卫,116.665923,https://m.lianjia.com/chuzu/bj/zufang/BJ2286075704955650048.html,42,2400,元/月,香悦四季,整租
5d1a0be838a4e51e8e5e0f47,1,2,新街口,北京,海淀,572,南 北,1,近地铁 集中供暖 新上,志强南园 2室1厅 南/北,39.957136,2室1厅1卫,116.375072,https://m.lianjia.com/chuzu/bj/zufang/BJ2286795494128615424.html,58,8000,元/月,志强南园,整租
5d1a13a538a4e51e8e5e29e4,1,2,右安门外,北京,丰台,,东,1,精装 集中供暖,整租·玉林里小区 2室1厅 东,39.870465,2室1厅1卫,116.364028,https://m.lianjia.com/chuzu/bj/zufang/BJ2274432409971990528.html,60,5300,元/月,玉林里小区,整租
5d1a13d938a4e51e8e5e2a93,1,1,洋桥,北京,丰台,750,南,1,近地铁 精装 集中供暖,整租·海户西里34号院 1室1厅 南,39.856592,1室1厅1卫,116.395003,https://m.lianjia.com/chuzu/bj/zufang/BJ2285512618191880192.html,50,4500,元/月,海户西里34号院,整租
5d1a0d2838a4e51e8e5e1383,1,2,紫竹桥,北京,海淀,790,南,1,近地铁 精装 集中供暖,整租·北洼西里 2室1厅 南,39.943704,2室1厅1卫,116.308482,https://m.lianjia.com/chuzu/bj/zufang/BJ2264250559811305472.html,55,7200,元/月,北洼西里,整租
5d1a0e9138a4e51e8e5e185b,2,3,广安门,北京,丰台,701,南 北,2,随时看房,红山世家 3室2厅 南/北,39.899642,3室2厅2卫,116.340073,https://m.lianjia.com/chuzu/bj/zufang/BJ2251451741726326784.html,142,18000,元/月,红山世家,整租
5d1a2dc638a4e51e8e5e7b97,2,4,滨河西区,北京,门头沟,,南 北,1,集中供暖,承泽苑 4室1厅 南/北,39.937384,4室1厅2卫,116.122354,https://m.lianjia.com/chuzu/bj/zufang/BJ2233178708146135040.html,121,5500,元/月,承泽苑,整租
5d1a105f38a4e51e8e5e1e95,1,2,丽泽,北京,丰台,202,南,2,近地铁 集中供暖 随时看房,整租·保利百合 2室2厅 南,39.884145,2室2厅1卫,116.312396,https://m.lianjia.com/chuzu/bj/zufang/BJ2259423917431603200.html,78,8200,元/月,保利百合,整租
5d1a2a7938a4e51e8e5e706e,2,3,顺义城,北京,顺义,,南 北,1,双卫生间,整租·裕龙六区 3室1厅 南/北,40.124464,3室1厅2卫,116.683576,https://m.lianjia.com/chuzu/bj/zufang/BJ2227529280223444992.html,119,4500,元/月,裕龙六区,整租
5d1a2d5938a4e51e8e5e7a19,1,2,良乡,北京,房山,,南,1,集中供暖 随时看房,行宫园三里 2室1厅 南,39.754184,2室1厅1卫,116.154637,https://m.lianjia.com/chuzu/bj/zufang/BJ2258571905122705408.html,71,2700,元/月,行宫园三里,整租
5d1a1b7838a4e51e8e5e44ad,2,2,万达,北京,通州,823,南 北,1,近地铁 精装 集中供暖 双卫生间,整租·保利大都汇 2室1厅 南/北,39.919145,2室1厅2卫,116.663948,https://m.lianjia.com/chuzu/bj/zufang/BJ2278250171882283008.html,56,7000,元/月,保利大都汇,整租
5d1a0e7638a4e51e8e5e17ff,1,1,广安门,北京,丰台,681,西南,1,近地铁 精装 集中供暖 新上,整租·荣丰2008 1室1厅 跃层 西南,39.900529,1室1厅1卫,116.343245,https://m.lianjia.com/chuzu/bj/zufang/BJ2276144801881792512.html,35,6600,元/月,荣丰2008,整租
5d1a25ae38a4e51e8e5e631c,1,1,枣园,北京,大兴,536,西南,1,近地铁 精装 集中供暖 新上,整租·红木林 1室1厅 西南,39.760321,1室1厅1卫,116.332577,https://m.lianjia.com/chuzu/bj/zufang/BJ2290571648627384320.html,44,4500,元/月,红木林,整租
5d1a172a38a4e51e8e5e35b2,1,2,九棵树(家乐福),北京,通州,464,南,1,近地铁 精装 集中供暖 随时看房,整租·K2玉蘭湾 2室1厅 南,39.894058,2室1厅1卫,116.665685,https://m.lianjia.com/chuzu/bj/zufang/BJ2248579747829792768.html,91,6600,元/月,K2玉蘭湾,整租
5d1a0ae238a4e51e8e5e0bd6,1,1,西三旗,北京,昌平,206,南,1,近地铁 集中供暖,文晟家园 1室1厅 南,40.056348,1室1厅1卫,116.358792,https://m.lianjia.com/chuzu/bj/zufang/BJ2275858154087006208.html,56,5500,元/月,文晟家园,整租
5d1a091f38a4e51e8e5e05d3,2,2,世纪城,北京,海淀,,南,1,精装 集中供暖 双卫生间 随时看房,整租·世纪金源国际公寓 2室1厅 南,39.959535,2室1厅2卫,116.286376,https://m.lianjia.com/chuzu/bj/zufang/BJ2258003772888317952.html,176,19500,元/月,世纪金源国际公寓,整租
5d1a106e38a4e51e8e5e1ecd,1,2,刘家窑,北京,丰台,751,东南,1,近地铁 集中供暖 新上 随时看房,整租·顺四条37号院 2室1厅 东南,39.860754,2室1厅1卫,116.43383,https://m.lianjia.com/chuzu/bj/zufang/BJ2289053976735522816.html,66,5200,元/月,顺四条37号院,整租
5d1a11fc38a4e51e8e5e2424,1,2,青塔,北京,丰台,,南 北,1,精装,整租·汇锦苑 2室1厅 南/北,39.901217,2室1厅1卫,116.260714,https://m.lianjia.com/chuzu/bj/zufang/BJ2172459610839973888.html,80,6200,元/月,汇锦苑,整租
5d1a239738a4e51e8e5e5ddc,1,2,天宫院南,北京,大兴,,南 北,1,集中供暖 新上 随时看房,隆盛园 2室1厅 南/北,39.62674,2室1厅1卫,116.328202,https://m.lianjia.com/chuzu/bj/zufang/BJ2289834810119823360.html,97,2600,元/月,隆盛园,整租
5d1a0f5f38a4e51e8e5e1b1c,1,2,旧宫,北京,大兴,,南 北,1,集中供暖,清乐园 2室1厅 南/北,39.809427,2室1厅1卫,116.440269,https://m.lianjia.com/chuzu/bj/zufang/BJ2284004360759279616.html,71,4000,元/月,清乐园,整租
5d1a2ebe38a4e51e8e5e7eab,1,1,大峪,北京,门头沟,,南,1,集中供暖,金泰丽湾悦栖山 1室1厅 南,39.942737,1室1厅1卫,116.099742,https://m.lianjia.com/chuzu/bj/zufang/BJ2273881770737287168.html,44,2400,元/月,金泰丽湾悦栖山,整租
5d1a28d438a4e51e8e5e6aa0,2,3,后沙峪,北京,顺义,,南 北,1,集中供暖,万科城市花园 3室1厅 南/北,40.110054,3室1厅2卫,116.560168,https://m.lianjia.com/chuzu/bj/zufang/BJ2283974999507746816.html,111,8500,元/月,万科城市花园,整租
5d1a2bbd38a4e51e8e5e7477,4,4,中央别墅区,北京,顺义,,东 南 西 北,3,精装,整租·龙湾别墅 4室3厅 东/南/西/北,40.087744,4室3厅4卫,116.516835,https://m.lianjia.com/chuzu/bj/zufang/BJ2207080663927504896.html,306,35000,元/月,龙湾别墅,整租
5d1a0b7d38a4e51e8e5e0de2,1,1,小西天,北京,海淀,,南,1,精装 集中供暖 随时看房,整租·学院南路32号院 1室1厅 南,39.963163,1室1厅1卫,116.365543,https://m.lianjia.com/chuzu/bj/zufang/BJ2260205257126846464.html,35,6600,元/月,学院南路32号院,整租
5d1a2ed138a4e51e8e5e7eef,1,1,大峪,北京,门头沟,,东 南,1,集中供暖 随时看房,中昂时代广场 2房间 东/南,39.949929,2房间1卫,116.102869,https://m.lianjia.com/chuzu/bj/zufang/BJ2272891368718745600.html,45,3300,元/月,中昂时代广场,整租
5d1a0b7f38a4e51e8e5e0deb,1,3,小西天,北京,海淀,,东 西北,1,集中供暖,今典花园 3室1厅 东/西北,39.959568,3室1厅1卫,116.367818,https://m.lianjia.com/chuzu/bj/zufang/BJ2266447990313467904.html,90,13000,元/月,今典花园,整租
5d1a12a438a4e51e8e5e266a,1,2,西红门,北京,大兴,,南 北,1,集中供暖 随时看房,整租·宏福园 2室1厅 南/北,39.802901,2室1厅1卫,116.347785,https://m.lianjia.com/chuzu/bj/zufang/BJ2257835908588388352.html,81,4100,元/月,宏福园,整租
5d1a09e938a4e51e8e5e0887,1,1,五道口,北京,海淀,743,北,0,近地铁 集中供暖,龙湖唐宁one 1房间 北,39.994651,1房间1卫,116.340959,https://m.lianjia.com/chuzu/bj/zufang/BJ2280486347678416896.html,50,8800,元/月,龙湖唐宁one,整租
5d1a0d2638a4e51e8e5e137b,2,4,紫竹桥,北京,海淀,775,东南,1,近地铁 精装 集中供暖 双卫生间,整租·紫竹花园 4室1厅 东南,39.949819,4室1厅2卫,116.310177,https://m.lianjia.com/chuzu/bj/zufang/BJ2264494945177960448.html,231,25000,元/月,紫竹花园,整租
5d1a1b4e38a4e51e8e5e4418,2,2,武夷花园,北京,通州,,东,1,集中供暖 新上,百合湾 3房间 跃层 东,39.920038,3房间2卫,116.697632,https://m.lianjia.com/chuzu/bj/zufang/BJ2274369592845672448.html,36,3900,元/月,百合湾,整租
5d1a16ba38a4e51e8e5e342d,1,2,果园,北京,通州,390,南,1,近地铁 集中供暖 新上 随时看房,葛布店南里 2室1厅 南,39.897465,2室1厅1卫,116.668441,https://m.lianjia.com/chuzu/bj/zufang/BJ2267273790050811904.html,59,3800,元/月,葛布店南里,整租
5d1a16ca38a4e51e8e5e3466,1,2,果园,北京,通州,911,南 北,1,近地铁 精装 集中供暖,整租·复兴南里 2室1厅 南/北,39.903236,2室1厅1卫,116.653691,https://m.lianjia.com/chuzu/bj/zufang/BJ2277310806976626688.html,92,4600,元/月,复兴南里,整租
5d1a0e6738a4e51e8e5e17cc,3,3,方庄,北京,丰台,181,南 北,1,近地铁 集中供暖,整租·芳群公寓 3室1厅 南/北,39.864893,3室1厅3卫,116.431465,https://m.lianjia.com/chuzu/bj/zufang/BJ2194938601689849856.html,147,12000,元/月,芳群公寓,整租
5d1a12b138a4e51e8e5e2698,1,2,西红门,北京,大兴,624,南 北,1,近地铁 新上,兴海家园星苑 2室1厅 南/北,39.797448,2室1厅1卫,116.342803,https://m.lianjia.com/chuzu/bj/zufang/BJ2289870003391954944.html,84,6000,元/月,兴海家园星苑,整租
5d1a1bdb38a4e51e8e5e4607,1,2,万达,北京,通州,,南 北,1,集中供暖,在水一方 2室1厅 南/北,39.918957,2室1厅1卫,116.651219,https://m.lianjia.com/chuzu/bj/zufang/BJ2276864523476402176.html,83,4500,元/月,在水一方,整租
5d1a109238a4e51e8e5e1f46,2,2,刘家窑,北京,丰台,171,南,1,近地铁 集中供暖,鲁能钓鱼台美高梅公馆 3房间 南,39.851071,3房间2卫,116.430329,https://m.lianjia.com/chuzu/bj/zufang/BJ2190301657965789184.html,63,8200,元/月,鲁能钓鱼台美高梅公馆,整租
5d1a1f1e38a4e51e8e5e519c,1,2,回龙观,北京,昌平,924,南,1,近地铁 集中供暖,整租·龙城花园北二区 2室1厅 南,40.094854,2室1厅1卫,116.305672,https://m.lianjia.com/chuzu/bj/zufang/BJ2279492812439830528.html,66,4800,元/月,龙城花园北二区,整租
5d1a15e338a4e51e8e5e3141,1,2,北关,北京,通州,,西北,1,月租 精装 集中供暖 随时看房,整租·东阁雅舍 2室1厅 西北,39.925985,2室1厅1卫,116.658388,https://m.lianjia.com/chuzu/bj/zufang/BJ2241827292488155136.html,118,4500,元/月,东阁雅舍,整租
5d1a0e2538a4e51e8e5e16e7,2,3,丰台其它,北京,丰台,,南 北,2,集中供暖,燕西华府 3室2厅 南/北,39.801425,3室2厅2卫,116.116607,https://m.lianjia.com/chuzu/bj/zufang/BJ2190510064148946944.html,118,8000,元/月,燕西华府,整租
5d1a1dc238a4e51e8e5e4cbd,3,4,北七家,北京,昌平,,南 北,2,集中供暖 随时看房,整租·海德堡花园 4室2厅 跃层 南/北,40.114191,4室2厅3卫,116.462805,https://m.lianjia.com/chuzu/bj/zufang/BJ2197781397232959488.html,186,8000,元/月,海德堡花园,整租
5d1a0bdc38a4e51e8e5e0f1e,1,1,新街口,北京,海淀,213,南,1,近地铁 集中供暖 随时看房,如意里 1室1厅 南,39.949254,1室1厅1卫,116.370813,https://m.lianjia.com/chuzu/bj/zufang/BJ2267111480225185792.html,43,6300,元/月,如意里,整租
5d1a202338a4e51e8e5e5541,2,3,天通苑,北京,昌平,,南 北,1,精装 集中供暖 双卫生间,整租·天通苑东一区 3室1厅 南/北,40.072066,3室1厅2卫,116.43942,https://m.lianjia.com/chuzu/bj/zufang/BJ2273161707482791936.html,130,7600,元/月,天通苑东一区,整租
